Vegetable,Season,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Onion,Monsoon,November,26.494167506570946,1,Mizoram,96.20670958066127
Pumpkin,Winter,October,32.79244820453802,1,Chhattisgarh,144.28290107996781
Ginger,Summer,October,13.514894477031596,0,Chandigarh,164.7320206698065
Potato,Summer,August,31.634310814151142,0,Telangana,56.75355160933544
Pointed grourd,Spring,February,27.162167975373325,0,Andaman and Nicobar Islands,112.99111205917153
Cucumber,Winter,June,38.97697550886395,1,Nagaland,24.580680736844382
Cucumber,Spring,January,29.476317497007926,0,Meghalaya,138.79821675908843
Cauliflower,Spring,April,28.22438859153368,0,Bihar,86.86395399699073
Cabbage,Winter,November,19.21065854713525,0,Kerala,50.71674726769189
Garlic,Winter,August,34.40505789203303,0,Rajasthan,56.75534552631508
Chilly,Autumn,June,32.92924425283885,1,Bihar,148.21117115310892
Pumpkin,Summer,August,19.446047357044883,1,Tripura,183.93969620814462
Onion,Spring,November,32.35266008338205,0,Sikkim,63.289603847746605
Cucumber,Spring,August,22.6550478344026,0,Puducherry,195.1282989847057
Peas,Winter,July,14.083185533531175,1,Daman and Diu,117.75257516708744
Radish,Winter,October,33.56957453191966,0,Assam,156.59039965793394
Pointed grourd,Summer,July,25.75371262016283,0,Mizoram,46.688238726940895
Potato,Spring,April,19.704441185353176,1,Andaman and Nicobar Islands,136.37597343297054
Cabbage,Summer,February,26.31101496134725,0,Himachal Pradesh,28.854571742562726
Okra,Autumn,June,25.9543786005682,0,Puducherry,199.2367326088203
Chilly,Winter,November,34.33078631374449,1,Daman and Diu,177.29832946999318
Peas,Spring,June,20.955057689212186,1,Punjab,183.25311280232762
Onion,Summer,August,12.084477610373364,0,Gujarat,45.94903800602342
Cabbage,Summer,May,30.467858765552172,1,Andaman and Nicobar Islands,75.28582227648121
Pointed grourd,Monsoon,June,22.287408437578648,1,Uttar Pradesh,116.77476743554577
Pumpkin,Winter,September,19.188539033897356,1,West Bengal,26.690055733880655
Okra,Monsoon,October,15.90865649278691,0,Andhra Pradesh,161.445074865707
Ginger,Monsoon,June,26.527312459283806,0,Karnataka,153.4526360788523
Okra,Monsoon,September,34.867949508666314,1,Tamil Nadu,55.8262323911473
Bitter gourd,Winter,November,34.855259421032684,0,Gujarat,175.08098651524912
Ginger,Spring,May,16.256892419547256,0,Himachal Pradesh,24.992229062926235
Okra,Winter,January,23.496763596203238,0,Jharkhand,64.15968914896337
Cauliflower,Spring,December,21.80123646704504,0,Madhya Pradesh,124.14977514027561
Pointed grourd,Summer,October,31.787117860044255,0,Chandigarh,144.85997419994263
Radish,Autumn,July,25.275280935189098,0,Lakshadweep,70.31731039106143
Cucumber,Monsoon,February,25.62182025350335,1,Haryana,72.81135399568288
Tomato,Spring,February,38.169943167937014,1,Haryana,93.52365576513797
Cucumber,Autumn,December,31.908314224463904,0,Jharkhand,81.11614826963464
Radish,Winter,February,38.54313324983679,1,Tripura,20.936115216817402
Ginger,Winter,May,26.313299799475928,0,Delhi,154.53272929665448
Radish,Winter,December,24.792591767290666,1,Tamil Nadu,150.9978639321233
Pointed grourd,Monsoon,December,19.61383928670071,0,Haryana,145.51836278287777
Brinjal,Spring,July,38.1729373614678,1,Karnataka,36.78303347524316
Chilly,Spring,June,26.739647406465597,1,Goa,59.80974910076758
Cucumber,Spring,April,14.231859908458846,0,Puducherry,93.17100553301533
Peas,Spring,August,19.890571757840725,1,Uttarakhand,27.55428519711893
Onion,Spring,November,10.233378856106004,0,Dadra and Nagar Haveli,58.08756724123176
Cauliflower,Winter,November,29.090169634224658,1,Odisha,178.4076948796401
Garlic,Winter,April,29.443963196798403,1,Kerala,172.76300387680897
Cauliflower,Autumn,March,29.07556498328953,0,Himachal Pradesh,28.270837714756667
Potato,Summer,December,15.22647419953014,1,Bihar,111.18126293440213
Radish,Monsoon,November,29.846803160092676,1,Uttarakhand,109.63544149202104
Radish,Monsoon,January,28.811358445133905,0,Assam,96.77702686338777
Onion,Spring,December,24.064103324835216,0,Telangana,149.13259217248304
Potato,Winter,September,19.904880946211172,1,Assam,88.635826362178
Cucumber,Autumn,July,22.05213956093305,1,Chhattisgarh,168.32556186501438
Pumpkin,Winter,December,18.65696770657044,1,Nagaland,102.03647681062897
Chilly,Autumn,September,35.78188509211516,1,Delhi,80.82716058870278
Chilly,Autumn,April,21.206538714174776,1,Mizoram,179.7843704758943
Cauliflower,Spring,February,21.272380687288564,1,Dadra and Nagar Haveli,56.38856380694445
Radish,Winter,April,25.244012284132097,0,Rajasthan,82.39180567418401
Tomato,Winter,April,16.659256968683444,1,Mizoram,22.97346911790937
Brinjal,Monsoon,May,15.91083436719923,1,Mizoram,186.51148276006103
Ginger,Monsoon,February,29.92119167313786,0,Goa,146.4328749003347
Cucumber,Autumn,April,21.688784619273743,1,Goa,183.90659766317836
Potato,Monsoon,March,34.53272337696473,1,Tripura,39.968180440282595
Brinjal,Monsoon,December,30.63129935825852,0,Telangana,190.25254910122754
Tomato,Summer,October,10.586168249085862,0,Telangana,158.86860452332715
Bitter gourd,Monsoon,December,16.61641240650428,0,Nagaland,113.01465640244054
Chilly,Spring,November,12.926985347085978,0,Gujarat,91.65074777053556
Chilly,Monsoon,August,25.691311990170465,1,Rajasthan,30.730319260393934
Onion,Autumn,July,22.427320552474853,0,Maharashtra,88.6054627894862
Brinjal,Spring,January,38.108933399376696,0,Tripura,167.20854025642763
Peas,Spring,November,36.56269824338417,0,Uttar Pradesh,188.38769979885043
Cauliflower,Winter,January,15.408924532619963,0,Delhi,159.68589224039752
Peas,Spring,February,14.537932060674219,0,Puducherry,114.99973545684871
Ginger,Summer,July,32.10684082269137,1,Haryana,81.72243113814753
Bitter gourd,Monsoon,May,24.567232623355103,1,Mizoram,150.79239223799064
Bitter gourd,Autumn,October,27.642595023968862,1,Daman and Diu,68.98392420647458
Cauliflower,Winter,October,25.95091703668966,1,Jharkhand,31.240338882949438
Radish,Summer,October,33.26067637132489,1,Madhya Pradesh,100.52860965564392
Cauliflower,Summer,January,24.538273139613807,1,Mizoram,107.38113840176202
Cabbage,Autumn,May,38.81668164631077,0,Odisha,61.04642223776431
Cauliflower,Autumn,January,32.24534874664592,0,Delhi,172.26427457752484
Radish,Autumn,August,34.849623850715105,1,Andhra Pradesh,76.51246389401447
Garlic,Autumn,March,27.06142436517952,1,Tripura,64.03060360350557
Peas,Autumn,February,25.96697610466818,1,Nagaland,43.20113813000549
Bitter gourd,Autumn,October,35.91576934418192,0,Sikkim,126.90681940449115
Pointed grourd,Spring,July,28.165683906237653,0,Lakshadweep,173.78609174756446
Brinjal,Spring,June,31.096844035810868,0,Delhi,178.85108333046452
Tomato,Summer,December,10.40114436470756,0,Uttarakhand,32.18410266927093
Cucumber,Winter,September,30.938805509546587,0,Manipur,47.03226491123444
Brinjal,Autumn,June,18.045534920726663,1,Mizoram,29.884302978323294
Cauliflower,Spring,January,10.00587330881847,0,Goa,101.08862930456395
Onion,Monsoon,May,12.471061122668043,0,Arunachal Pradesh,194.77903220273691
Tomato,Autumn,November,30.09378187774429,1,Gujarat,116.8911778916825
Radish,Monsoon,February,17.791375867922877,0,Chhattisgarh,36.22471981364316
Peas,Monsoon,December,38.00994605703834,1,Jharkhand,70.91697575069739
Chilly,Spring,March,39.578134677881536,0,Kerala,144.21772236431596
Cucumber,Spring,December,37.91173239328564,1,Karnataka,135.2606315955136
Pumpkin,Autumn,November,25.190112058052037,0,Odisha,46.74694788812735
Pointed grourd,Monsoon,May,35.975357932888244,0,Goa,42.48561716862313
Chilly,Monsoon,May,13.639792455515991,0,Sikkim,44.89144805014058
Pointed grourd,Autumn,December,18.53979301555524,0,Andaman and Nicobar Islands,143.9466854616472
Onion,Monsoon,August,30.04183370201264,1,Bihar,179.07245217398915
Chilly,Spring,February,13.44530225678251,0,Puducherry,97.36816113662822
Tomato,Spring,December,20.13255427044637,1,Jharkhand,34.37188267387875
Chilly,Spring,August,26.281324646858273,1,Maharashtra,85.21197000296374
Okra,Summer,May,19.178491139119664,0,Karnataka,165.53542904518574
Bitter gourd,Autumn,March,38.684536863490464,1,Andaman and Nicobar Islands,50.93987762759057
Bitter gourd,Winter,November,21.697233485616124,0,Bihar,72.48116446750157
Garlic,Spring,December,35.55986642932124,0,Odisha,148.45666152477435
Onion,Autumn,March,39.98993511069851,0,Haryana,113.71631428316334
Peas,Autumn,August,26.012833006503357,1,Karnataka,144.49912628113765
Okra,Summer,February,23.03810981686529,1,Daman and Diu,106.93572219603088
Peas,Winter,June,21.296560860204767,1,Gujarat,99.90108441725273
Cauliflower,Autumn,October,34.32017495905873,0,Lakshadweep,87.87501537068466
Cucumber,Monsoon,April,15.15598625619727,0,Uttarakhand,178.60851487919314
Brinjal,Autumn,October,15.657332865443072,1,Bihar,74.0797645055157
Ginger,Summer,June,19.557683676227846,0,Uttar Pradesh,32.368523643645034
Tomato,Winter,April,10.972522836297022,1,Odisha,167.30193247544474
Ginger,Monsoon,March,23.442062438170318,1,Assam,198.09690458701155
Peas,Spring,April,30.125142087665502,1,Haryana,20.011101714081228
Bitter gourd,Autumn,September,17.680602355628245,1,Haryana,173.0491125489168
Peas,Winter,July,36.749410312414746,1,Andhra Pradesh,54.67053178779905
Ginger,Spring,January,33.62548426597175,1,Mizoram,119.50875159825489
Cucumber,Winter,February,20.222788494902673,0,Haryana,185.83356150851895
Chilly,Spring,May,27.94866452813114,1,Manipur,135.3110963174132
Peas,Spring,April,14.731841332082707,0,Odisha,36.85539844396587
Cabbage,Spring,October,30.979405635817848,1,Manipur,145.1352328690972
Garlic,Summer,October,27.294554363656058,1,West Bengal,171.00677489789965
Radish,Summer,October,33.444840228516775,1,Assam,58.30953372015102
Cucumber,Winter,September,31.535065228803496,0,Chandigarh,170.02386170864744
Chilly,Winter,January,39.380136052849565,0,Bihar,95.56897358572796
Cabbage,Winter,May,26.08550458396664,1,Mizoram,41.5208156238928
Pumpkin,Winter,September,25.16423196429851,0,Assam,154.02514746479616
Bitter gourd,Summer,April,36.60973771214694,1,Karnataka,139.3540083768021
Peas,Monsoon,March,27.25919535255074,1,Delhi,94.7130900617879
Okra,Summer,July,10.247078723731732,1,Sikkim,104.67568900794083
Bitter gourd,Summer,August,29.784652568287452,0,Dadra and Nagar Haveli,109.47010616105285
Peas,Summer,June,16.833933414431094,1,Nagaland,42.970630078663504
Bitter gourd,Winter,July,13.564967991837817,1,Sikkim,47.5061290313354
Cabbage,Summer,December,18.83538511134047,1,Puducherry,77.22710319774521
Chilly,Spring,June,26.5241109903499,1,Lakshadweep,49.41269308200175
Peas,Autumn,May,35.8151393559975,0,Maharashtra,69.4397822158718
Cabbage,Winter,September,23.950552964736023,1,Mizoram,191.79354341622548
Onion,Spring,May,15.89024408211186,1,Kerala,160.92121812192107
Okra,Summer,September,20.000268733352964,1,Mizoram,105.22422531489158
Cabbage,Spring,January,38.92850805931483,0,Karnataka,50.30231973379965
Potato,Summer,June,17.287551880824743,1,Delhi,158.10550752692657
Ginger,Autumn,April,34.30707453754649,1,Rajasthan,51.14232449034674
Cauliflower,Spring,January,14.114803265259727,1,Chhattisgarh,150.3508358394752
Pumpkin,Winter,April,28.28184361403607,0,Telangana,166.91726549180197
Potato,Winter,February,20.458335728881682,1,Chandigarh,23.79001673755495
Radish,Summer,May,10.480983453502015,1,Uttarakhand,52.902998207092345
Okra,Summer,February,30.743568982870087,0,Andhra Pradesh,118.70803323361507
Radish,Spring,July,32.929612447308465,0,Telangana,105.76031827708253
Potato,Monsoon,April,15.002554652159557,1,Maharashtra,125.44799197738202
Bitter gourd,Monsoon,August,16.004595464791322,0,Manipur,149.31819170921304
Tomato,Spring,December,32.61156994127654,0,Punjab,139.4766088821928
Radish,Autumn,August,24.92346559849768,1,Kerala,81.57762931538103
Garlic,Summer,April,38.41447215137118,0,Andaman and Nicobar Islands,161.0447332898115
Bitter gourd,Spring,January,37.38113873502307,1,Rajasthan,87.38778494762826
Radish,Spring,June,24.79744283916429,0,West Bengal,165.7859893514708
Pumpkin,Monsoon,February,12.697278597873456,0,Andhra Pradesh,43.711649175920115
Pointed grourd,Monsoon,December,16.859093074714313,1,Uttar Pradesh,194.8213202184143
Cucumber,Autumn,November,18.40957058293113,1,Himachal Pradesh,132.99123326557208
Garlic,Autumn,March,15.892802179129559,0,Manipur,58.9462500305883
Peas,Monsoon,May,11.351523369243164,1,Punjab,91.9922318548015
Potato,Autumn,November,32.2663049386485,1,Uttarakhand,132.2275605453489
Pointed grourd,Monsoon,April,36.295124949718655,1,Uttarakhand,67.37529523432848
Cucumber,Summer,September,16.057616082334462,0,Punjab,178.55446687029203
Pumpkin,Spring,November,19.811017655219473,1,Puducherry,113.32007436195418
Onion,Winter,November,28.807617305474828,0,Goa,136.52353125402104
Okra,Spring,December,37.785287933368394,0,Kerala,79.144223987647
Brinjal,Monsoon,October,31.537254729172584,1,Uttarakhand,110.49410044863035
Ginger,Autumn,December,18.917889149320928,1,Andaman and Nicobar Islands,177.93771819165
Pumpkin,Summer,February,34.322042772035495,1,Manipur,160.26991872089567
Tomato,Winter,June,37.600917618249326,0,Manipur,175.67780528433553
Pointed grourd,Winter,November,35.10489706913407,1,Madhya Pradesh,58.60722998916628
Ginger,Monsoon,June,27.83546698005499,1,Tripura,101.30953979129832
Cauliflower,Summer,May,30.73213469009187,0,Puducherry,59.951914834059345
Pointed grourd,Summer,March,16.488642504108032,1,Meghalaya,153.8066787381486
Peas,Spring,February,10.462542424690506,0,Mizoram,116.71133373105839
Cucumber,Spring,July,25.87251663482831,0,Odisha,197.8429566259435
Tomato,Summer,November,10.29709491296854,1,Andaman and Nicobar Islands,127.30404260632112
Potato,Autumn,March,26.909891686769036,0,Goa,46.54566796209623
Radish,Winter,March,14.327639209738116,0,Andaman and Nicobar Islands,159.93292780715436
Garlic,Monsoon,April,17.735617981862784,1,Dadra and Nagar Haveli,79.63492172935395
Tomato,Summer,January,20.691398145089092,0,Andhra Pradesh,24.71356545833921
Potato,Winter,March,24.673105718584857,1,Telangana,96.4837683629416
Garlic,Spring,May,22.97924853089259,0,Gujarat,166.33670174826403
Pumpkin,Winter,April,34.34839987216992,1,Telangana,23.39564192931888
Potato,Monsoon,November,16.913823314886862,1,Meghalaya,50.71485313970501
Ginger,Spring,September,12.43098434669589,0,Lakshadweep,167.44989247253787
Okra,Monsoon,September,32.31938643298973,0,Maharashtra,155.01027939254482
Cucumber,Monsoon,September,18.268873885607064,1,Bihar,79.96130052529338
Pumpkin,Summer,July,31.488135705216806,1,Jharkhand,88.228303968122
Okra,Spring,April,18.19572979070668,0,Manipur,140.43770849283231
Pumpkin,Winter,April,16.286290558603767,1,Chhattisgarh,146.57275160947228
Potato,Spring,December,17.73172405891944,0,Mizoram,130.81848492904726
Potato,Winter,August,22.957802112317623,0,Chandigarh,75.4282346071152
Chilly,Monsoon,June,36.27972828414184,1,Delhi,93.97978577049916
Cucumber,Summer,October,27.41247640682264,1,West Bengal,140.51866472026128
Okra,Spring,May,14.550791541975792,0,Tripura,129.34900883648385
Pumpkin,Spring,June,25.383492141459293,1,Telangana,162.1394620192054
Onion,Monsoon,June,35.69007575592586,0,Delhi,124.57716443406021
Cauliflower,Monsoon,June,28.406233684611564,0,Odisha,79.44807164454886
Okra,Monsoon,January,12.355856422270506,0,Chandigarh,79.28722110865438
Pointed grourd,Summer,May,23.57814540027904,1,Chhattisgarh,60.07732694822929
Ginger,Spring,June,35.76639636784539,0,Dadra and Nagar Haveli,92.10933895361696
Okra,Spring,July,18.184227877741574,1,Telangana,98.91323347123324
Radish,Summer,January,17.985428615189047,0,West Bengal,102.97330861983961
Ginger,Monsoon,October,15.516245172458138,1,Manipur,137.7770614185545
Bitter gourd,Spring,July,38.467403130901126,0,Haryana,67.40553793418471
Potato,Spring,April,24.550325352826956,1,Odisha,71.17298694143425
Potato,Summer,July,25.07069602026872,1,Tamil Nadu,20.83464104681128
Ginger,Autumn,March,10.278701290802262,0,West Bengal,170.41591564120242
Okra,Autumn,June,17.582049549002114,1,Goa,123.15970242860554
Garlic,Summer,December,23.504459590469295,1,Madhya Pradesh,188.7915242777211
Pointed grourd,Monsoon,August,35.825801375547435,1,Assam,109.78691961367592
Chilly,Spring,February,27.06915304830703,1,Delhi,63.59917909430718
Onion,Winter,December,14.617263259949006,0,Haryana,59.60002881123893
Bitter gourd,Autumn,February,37.193998468671595,0,Arunachal Pradesh,74.23272983122399
Peas,Summer,December,33.114312177328145,0,Meghalaya,54.67097069929224
Cabbage,Monsoon,July,39.45867055191631,1,Arunachal Pradesh,108.08392408146737
Potato,Winter,June,26.595583089420877,0,Uttarakhand,65.62505954883085
Garlic,Monsoon,October,17.58564477789369,0,Maharashtra,129.66453326835648
Potato,Winter,November,27.012873647682536,0,Sikkim,128.47694426159717
Cucumber,Summer,February,23.238034454164886,1,Uttarakhand,170.06046703913117
Garlic,Monsoon,February,31.29322105104565,1,Tripura,124.25223127630537
Pointed grourd,Spring,October,18.410523504196775,0,Dadra and Nagar Haveli,69.79922973743086
Peas,Monsoon,November,23.751643643201255,0,Jharkhand,53.896348283542885
Pointed grourd,Autumn,March,38.638698079126776,0,Puducherry,56.76100368752453
Pointed grourd,Autumn,March,39.800926062168884,0,Punjab,104.1779178995402
Radish,Monsoon,June,38.11687663856151,1,Delhi,43.71756337484665
Chilly,Monsoon,October,21.082495775545343,0,Uttar Pradesh,53.533431406567686
Potato,Spring,February,26.600232804838534,0,Daman and Diu,158.9488877294768
Cabbage,Spring,May,22.64308629605792,0,Kerala,190.9671351657372
Potato,Summer,November,25.685868179150866,1,Sikkim,22.710581326677783
