Vegetable,Season,Year,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Ginger,Monsoon,2020,March,31.083152042702242,0,Mizoram,21.072766534792848
Potato,Autumn,2020,November,31.55313248771998,1,Andaman and Nicobar Islands,168.16422498155478
Garlic,Monsoon,2020,March,30.902373143104352,1,Himachal Pradesh,86.36286801
Tomato,Spring,2020,August,13.22482938,0,Goa,159.6161771
Okra,Monsoon,2020,April,26.795280098954642,1,Delhi,163.84435991670995
Onion,Monsoon,2020,August,38.96882654059813,1,Bihar,84.26299488761487
Radish,Autumn,2020,October,21.114585046926578,0,Bihar,60.06239583
Ginger,Autumn,2020,December,28.97312668114685,0,Andaman and Nicobar Islands,25.906098772231417
Garlic,Spring,2020,April,33.55231133181926,0,Bihar,104.87827661071218
Cucumber,Autumn,2020,May,16.64841110649541,1,Haryana,165.47461126174738
Garlic,Summer,2020,September,30.30934784400519,1,Lakshadweep,192.0061909506227
Tomato,Monsoon,2020,March,28.423799328452205,1,Manipur,75.35157643
Onion,Winter,2020,June,11.553911175358317,0,Chandigarh,125.99603825711853
Cauliflower,Autumn,2020,April,11.24697146175292,1,Maharashtra,148.27932104212437
Cabbage,Autumn,2020,September,37.32650967961692,0,Kerala,176.42569415990056
Brinjal,Summer,2020,August,38.660148649342744,0,Andaman and Nicobar Islands,110.45720010881266
Brinjal,Summer,2020,April,32.447522932070044,1,Karnataka,61.55271183191992
Garlic,Spring,2020,April,10.54338681566859,0,West Bengal,33.908524879029486
Brinjal,Spring,2020,December,19.063995263933048,0,Sikkim,65.33375009479255
Bitter gourd,Winter,2020,October,25.040970336882264,1,Karnataka,116.78763700202207
Radish,Spring,2020,February,33.37021855460446,0,Sikkim,153.50405893985132
Peas,Spring,2020,November,37.737069042161366,1,Delhi,34.63590968171515
Potato,Monsoon,2020,February,36.96948404785629,0,Goa,42.29106888396424
Radish,Autumn,2020,February,10.346292385019781,0,Rajasthan,106.24706232597882
Cauliflower,Winter,2020,November,37.18769136452818,0,Andaman and Nicobar Islands,193.33622632677293
Okra,Autumn,2020,June,26.59591516380014,1,Puducherry,124.71130953316337
Brinjal,Summer,2020,July,11.255767003322227,0,Chhattisgarh,30.987835797884337
Chilly,Summer,2020,October,33.613989482763984,0,Tripura,77.44681015542915
Onion,Monsoon,2020,February,11.061864115879418,1,Gujarat,21.574495688542573
Onion,Spring,2020,February,35.37642679661659,1,Daman and Diu,125.63494244594784
Tomato,Summer,2020,October,13.148719325908385,0,Rajasthan,143.00262268794168
Garlic,Monsoon,2020,August,13.085297800197885,1,Andaman and Nicobar Islands,32.71090330592513
Radish,Monsoon,2020,March,15.184407684443373,0,Bihar,128.3032953895763
Onion,Summer,2020,September,38.18593094276456,1,Madhya Pradesh,23.350507968764276
Cauliflower,Monsoon,2020,June,15.416058490621499,0,Madhya Pradesh,198.4482178721166
Pointed grourd,Spring,2020,September,26.965638918738133,1,Bihar,166.29939526028906
Ginger,Spring,2020,June,25.27842197087528,0,Arunachal Pradesh,74.98537361866327
Pumpkin,Monsoon,2020,August,19.397987752753014,0,Dadra and Nagar Haveli,45.81468562217794
Okra,Spring,2020,August,21.268546409356667,1,Lakshadweep,23.946867180382355
Radish,Summer,2020,October,13.142185174262906,1,Puducherry,118.94333691334022
Cabbage,Monsoon,2020,August,15.43021106291388,0,Madhya Pradesh,182.55442314824833
Tomato,Winter,2020,December,29.459048449818862,0,Tripura,88.53261267843837
Chilly,Summer,2020,August,11.483024075020277,0,Chhattisgarh,40.34036196079455
Potato,Spring,2020,November,27.394516210152396,1,Uttar Pradesh,119.02882396680859
Brinjal,Spring,2020,January,23.872990770354292,1,Kerala,199.02983689659217
Cucumber,Summer,2020,December,11.976514758356267,0,Himachal Pradesh,27.473785117146132
Cabbage,Winter,2020,March,12.69156519056067,0,Daman and Diu,121.99158433367798
Cauliflower,Winter,2020,July,11.483302629503967,1,Gujarat,156.34522305904898
Ginger,Summer,2020,December,30.743688757794068,1,Andhra Pradesh,51.208086900429585
Radish,Winter,2020,August,23.97102382298857,1,Jharkhand,142.7571544
Cauliflower,Winter,2020,December,39.95744440778198,1,Arunachal Pradesh,199.2852022024915
Bitter gourd,Monsoon,2020,October,33.21305901585147,0,Rajasthan,117.75134757627308
Bitter gourd,Monsoon,2020,July,37.87387976988454,0,Gujarat,36.451881639432216
Ginger,Winter,2020,June,26.08240151396495,0,Bihar,137.92374691655954
Cucumber,Spring,2020,April,27.74671890646613,0,Uttarakhand,195.1238967744578
Cucumber,Summer,2020,May,36.12398813877209,1,Andaman and Nicobar Islands,115.89734764198016
Onion,Autumn,2020,January,23.96891089206858,1,Gujarat,121.25004833329888
Cauliflower,Monsoon,2020,September,37.35591365032509,0,Karnataka,153.38290748395994
Potato,Winter,2020,October,31.45497370012674,1,Telangana,39.686659651408085
Cucumber,Spring,2020,June,19.232851200228325,1,Lakshadweep,190.37229314207985
Onion,Monsoon,2020,November,36.72389210450863,0,Meghalaya,125.00061679442426
Chilly,Monsoon,2020,September,31.82978264491298,0,Kerala,128.37865064737824
Tomato,Spring,2020,March,22.97684514366929,1,Madhya Pradesh,99.42274198842672
Ginger,Summer,2020,December,21.898264935365923,1,Punjab,95.76624255774249
Bitter gourd,Summer,2020,February,28.663744313689207,0,Andaman and Nicobar Islands,176.46267105277903
Ginger,Winter,2020,March,31.549594085227668,0,Chhattisgarh,180.77883210323597
Pumpkin,Autumn,2020,June,25.032585778909734,0,Rajasthan,63.104958012930055
Potato,Winter,2020,August,39.05954439009227,0,Nagaland,81.27392146640392
Cauliflower,Summer,2020,May,11.96730489353025,0,Dadra and Nagar Haveli,85.14837991
Chilly,Winter,2020,April,33.66583341437611,0,Delhi,162.03622537091334
Cabbage,Summer,2020,July,13.826454106449535,0,Punjab,57.872098274457336
Potato,Autumn,2020,February,23.736500276423698,1,Odisha,98.11041728013456
Garlic,Winter,2020,April,37.63867530434992,0,Delhi,192.09674790198176
Onion,Autumn,2020,February,34.79126928801544,0,Delhi,59.95966693095703
Cauliflower,Monsoon,2020,March,30.29188633964692,1,Maharashtra,136.9786200467105
Ginger,Winter,2020,August,18.046675235244056,0,Delhi,69.40207819484459
Bitter gourd,Winter,2020,August,14.811144430057727,1,Kerala,169.53459504473346
Ginger,Summer,2020,February,35.36436241905612,1,Andaman and Nicobar Islands,85.70843990408063
Peas,Spring,2020,November,11.419075112378268,0,Uttarakhand,77.62909017810529
Brinjal,Spring,2020,June,15.286066208792873,0,Chhattisgarh,153.22682650449065
Pumpkin,Monsoon,2020,October,26.174807791256274,1,Maharashtra,23.525010268706936
Pumpkin,Monsoon,2020,May,38.69296547449685,0,Tripura,116.24562699713351
Cauliflower,Winter,2020,July,26.88641060050267,1,Haryana,94.60172772744203
Onion,Autumn,2020,March,15.526708438546084,1,Kerala,153.0305396416214
Radish,Monsoon,2020,July,18.329902915809306,0,Uttarakhand,25.992730310253517
Cabbage,Spring,2020,November,35.500387234663805,1,Himachal Pradesh,179.3246439794868
Tomato,Autumn,2020,September,13.178877960970077,0,Punjab,98.38177871523045
Pumpkin,Monsoon,2020,May,34.65189088782083,0,Chhattisgarh,120.75143596003208
Ginger,Winter,2020,April,25.841904129817372,0,Uttarakhand,58.802672021315416
Cabbage,Monsoon,2020,February,16.918747189744032,0,Odisha,171.04962739535256
Chilly,Winter,2020,September,13.588681153534004,0,Karnataka,137.31230916752685
Cabbage,Summer,2020,December,25.65883316027258,1,Meghalaya,53.04538632656935
Okra,Spring,2020,December,19.80784599880822,0,Jharkhand,70.22711464312206
Bitter gourd,Winter,2020,November,23.817426380518604,1,Delhi,51.15908973999207
Radish,Autumn,2020,December,24.901832922899544,0,Himachal Pradesh,171.31780424640377
Brinjal,Summer,2020,March,36.63577597255183,0,Telangana,87.88110064
Garlic,Winter,2020,February,18.406263284105805,1,Bihar,101.0892259952853
Chilly,Autumn,2020,January,22.50111883967892,1,Kerala,43.10996993449467
Radish,Spring,2020,August,34.629992099557796,1,Manipur,31.495251366106057
Onion,Monsoon,2020,January,38.99621029,0,Uttarakhand,141.4215614893456
Pumpkin,Winter,2020,June,26.19110115880187,0,Nagaland,20.66270998384242
Okra,Spring,2020,April,13.642149966410186,1,Chandigarh,128.3820045395737
Radish,Spring,2020,March,21.341644102225136,0,Chandigarh,196.28183458165273
Cucumber,Winter,2020,October,34.86585213,0,Chandigarh,77.62502192
Cucumber,Winter,2020,October,23.225018225352805,1,Chhattisgarh,191.64453888714095
Tomato,Summer,2020,January,32.7224427,0,Telangana,94.37239662437112
Potato,Summer,2020,December,38.47546688914455,0,Meghalaya,40.92996349083603
Cauliflower,Winter,2020,January,34.90497282745998,1,Haryana,28.013119950253888
Peas,Autumn,2020,April,26.544140741545522,1,Rajasthan,171.80316475104195
Radish,Summer,2020,August,13.358266555899814,1,Haryana,42.90529953000673
Chilly,Winter,2020,March,26.388977690782173,0,Goa,100.05085988745677
Okra,Monsoon,2020,January,26.5458175,1,Tamil Nadu,34.44120788930667
Cauliflower,Monsoon,2020,December,24.58089652205812,1,Tamil Nadu,177.50624195084205
Potato,Winter,2020,September,14.302599064976159,1,Nagaland,43.60014181204065
Pumpkin,Autumn,2020,July,19.551671938220093,1,Tripura,126.94348211653369
Potato,Winter,2020,August,38.32959515881757,0,Sikkim,173.47128878781524
Cauliflower,Winter,2020,September,13.490686968948491,0,Odisha,145.31782746627613
Okra,Spring,2020,December,10.140164470697353,1,Daman and Diu,166.7432084835228
Garlic,Spring,2020,November,26.63595363377306,0,Tamil Nadu,81.42229358120272
Cucumber,Summer,2020,January,34.86360366188815,1,Punjab,94.79645125296757
Pumpkin,Autumn,2020,February,13.984015985081207,0,Karnataka,123.25924060937999
Potato,Summer,2020,December,19.355603206198325,0,Rajasthan,51.39151271338115
Ginger,Autumn,2020,July,28.562670882721893,0,Telangana,151.18503595331927
Ginger,Summer,2020,July,31.582787843624924,0,Sikkim,146.76215278090632
Pointed grourd,Spring,2020,February,26.350467897741414,0,Nagaland,142.71634824492483
Cabbage,Winter,2020,February,26.236159768037147,1,Odisha,118.47781802657144
Peas,Autumn,2020,January,36.743053314357326,0,Odisha,63.74406769
Cauliflower,Autumn,2020,December,26.521099598732704,1,Dadra and Nagar Haveli,119.61358495816505
Radish,Winter,2020,January,20.441254067342992,1,Karnataka,95.03313748198165
Radish,Monsoon,2020,December,11.227799590920686,0,Jharkhand,36.13324295
Cabbage,Autumn,2020,December,28.795288528838462,0,Arunachal Pradesh,29.734893562894555
Ginger,Spring,2020,April,25.684012102310184,1,Bihar,34.086816517841356
Radish,Autumn,2020,January,25.555801963744003,1,Uttar Pradesh,176.69866764155861
Peas,Monsoon,2020,December,29.29652680584259,1,Puducherry,21.64656414598286
Radish,Summer,2020,May,39.42849232408375,0,Goa,121.18264141229477
Potato,Summer,2020,June,33.539782741195374,0,Jharkhand,28.219411625350013
Pumpkin,Spring,2020,October,27.158028585899025,0,Goa,69.66660877105457
Cucumber,Winter,2020,April,18.125876822988502,0,Telangana,170.6229800735794
Peas,Summer,2020,November,10.756495085745662,1,Haryana,31.606579213619042
Onion,Spring,2020,August,29.900051907784075,1,Dadra and Nagar Haveli,132.04181128857962
Cabbage,Winter,2020,June,26.572845021897944,1,Nagaland,83.65101699712858
Cauliflower,Summer,2020,April,34.57774585867581,1,Kerala,88.81724335274221
Pumpkin,Winter,2020,July,18.99264688502701,1,Bihar,22.868373807939307
Pointed grourd,Monsoon,2020,May,30.579373149946832,0,Tripura,82.44349746
Cauliflower,Summer,2020,December,26.155802388087274,1,Chhattisgarh,150.97712214302177
Radish,Autumn,2020,July,24.075746350164252,1,Sikkim,162.0477130188761
Peas,Spring,2020,August,20.756466651493014,1,Uttarakhand,177.9638598920603
Brinjal,Spring,2020,January,23.343162725635153,1,Chandigarh,36.629185911540446
Chilly,Winter,2020,June,25.520817058875068,0,West Bengal,26.77241273
Brinjal,Autumn,2020,April,32.43191472285338,1,Himachal Pradesh,159.8477634280546
Garlic,Spring,2020,March,15.395829446701242,1,Punjab,51.29489239208035
Garlic,Winter,2020,April,14.98621295254998,0,Puducherry,87.90661579107588
Cauliflower,Spring,2020,May,37.42751523137157,0,Rajasthan,97.32897179191446
Ginger,Summer,2020,June,24.62783907638284,1,Assam,101.5370986
Pumpkin,Summer,2020,July,28.010412606670243,1,Uttarakhand,40.822315998583896
Ginger,Spring,2020,August,24.24827586,0,Chhattisgarh,118.15049751976376
Brinjal,Autumn,2020,November,31.61402730328641,0,Bihar,169.95303430995398
Cauliflower,Autumn,2020,July,17.901253766712365,0,Daman and Diu,160.95432326945394
Cabbage,Autumn,2020,July,11.662685712484107,0,Uttarakhand,41.77630641244839
Pumpkin,Monsoon,2020,September,19.998561773226484,0,Dadra and Nagar Haveli,105.03845165040329
Onion,Autumn,2020,June,17.817832049084096,1,Odisha,193.54455055128074
Onion,Summer,2020,December,10.846684373594442,0,Andhra Pradesh,34.91918256456758
Potato,Summer,2020,November,36.47830133,1,Odisha,177.91997949996284
Cucumber,Spring,2020,December,34.325815671109254,0,Tripura,95.71494079910754
Pumpkin,Winter,2020,July,39.16731612,1,Delhi,154.1863952159015
Tomato,Spring,2020,April,23.073879671004242,0,Lakshadweep,109.61472568295349
Potato,Winter,2020,February,25.31419245617354,1,Bihar,153.84922677851173
Onion,Spring,2020,March,28.504651372959326,1,Assam,103.39998670349493
Okra,Winter,2020,February,12.00215779930296,1,Chhattisgarh,118.29985883120631
Pointed grourd,Winter,2020,December,39.68395709262972,1,West Bengal,165.1501717060423
Potato,Monsoon,2020,December,23.452301345408454,1,Maharashtra,86.89791063317966
Potato,Winter,2020,April,12.229148997776777,0,Maharashtra,110.29540688657842
Peas,Summer,2020,April,33.78745413316916,0,Karnataka,163.8517849753751
Okra,Spring,2020,July,32.89263569988182,0,Himachal Pradesh,66.75597157364724
Pointed grourd,Monsoon,2020,May,11.115579434775192,1,Andhra Pradesh,40.331703182225986
Pumpkin,Autumn,2020,January,31.92820884049465,0,Jharkhand,38.97038965431581
Pumpkin,Summer,2020,November,18.019347827150625,0,Maharashtra,47.12064544926787
Onion,Summer,2020,September,37.37624651397161,1,Uttarakhand,190.08169863881568
Tomato,Winter,2020,October,39.37069054,1,Manipur,179.08717694592656
Peas,Spring,2020,July,13.577475318121685,1,Madhya Pradesh,133.74312171332429
Bitter gourd,Autumn,2020,March,20.04467600763266,1,Haryana,198.79181954812086
Pointed grourd,Monsoon,2020,May,20.970799870371764,0,Telangana,123.79641973876916
Pointed grourd,Autumn,2020,March,18.020101088629954,0,Maharashtra,109.33109054965514
Cauliflower,Autumn,2020,June,31.730927872191305,0,Andaman and Nicobar Islands,180.16266589268324
Okra,Winter,2020,October,11.668883248131376,1,Mizoram,165.21961651570987
Ginger,Summer,2020,August,33.9297101,1,Odisha,60.39430025057209
Chilly,Autumn,2020,August,29.816109498430883,1,Karnataka,78.72224860939133
Pumpkin,Monsoon,2020,November,22.522993883616603,1,Tripura,141.48285516824836
Garlic,Spring,2020,December,18.580857914082664,0,Arunachal Pradesh,165.19248205524755
Bitter gourd,Monsoon,2020,December,33.69993857815288,1,Uttarakhand,24.243660774479793
Chilly,Winter,2020,October,12.830806481610882,0,Bihar,134.5651479962204
Tomato,Autumn,2020,September,39.31258497033075,0,Puducherry,167.3239108695854
Cabbage,Spring,2020,November,33.739334712983975,0,Delhi,46.366416601874185
Chilly,Spring,2020,July,25.501772126752886,1,Tamil Nadu,68.94073123420353
Potato,Winter,2020,November,23.84474936767051,0,Gujarat,82.44453006491055
Okra,Autumn,2020,May,28.276015918951654,1,Chandigarh,101.27962695057192
Garlic,Spring,2020,September,16.52749148,0,Delhi,47.18368937733145
Pumpkin,Summer,2020,November,25.54963916404177,0,Gujarat,103.9499127
Ginger,Monsoon,2020,August,12.877384538745442,0,Delhi,92.77433395645939
Bitter gourd,Monsoon,2020,February,20.200170936233736,0,West Bengal,153.1376093422449
Garlic,Autumn,2020,July,15.103928366166539,0,Daman and Diu,177.0329244760513
Cucumber,Winter,2020,June,29.477849720429045,0,Tamil Nadu,132.91176984232817
Onion,Summer,2020,May,15.524483635784076,1,Tamil Nadu,55.38365768562069
Ginger,Monsoon,2020,June,27.064697693646963,1,Nagaland,46.14070870188034
Radish,Summer,2020,November,10.953696186184539,0,Gujarat,149.4527862743826
Cauliflower,Winter,2020,February,38.68309245791835,0,Tamil Nadu,174.48486205677963
Pointed grourd,Autumn,2020,August,16.603621933051983,1,Dadra and Nagar Haveli,126.81106671413735
Tomato,Winter,2020,May,25.672757987225104,1,Gujarat,188.6413692534159
Bitter gourd,Spring,2020,October,38.76655057369878,0,Arunachal Pradesh,52.65818336891869
Brinjal,Winter,2020,February,17.70743997936341,0,Bihar,46.27797839319235
Peas,Winter,2020,July,23.284568729196753,0,Kerala,167.29799358203877
Cauliflower,Autumn,2020,May,36.254331272660565,1,Daman and Diu,135.44911316213768
Tomato,Summer,2020,June,23.881536400249775,0,Mizoram,89.72288419925309
Potato,Winter,2020,March,35.29583578048145,1,Assam,26.508122517398217
Garlic,Monsoon,2020,April,33.34347588462518,0,Madhya Pradesh,153.51674513010164
Onion,Monsoon,2020,May,35.588732265954874,1,Delhi,135.2035741250539
Potato,Monsoon,2020,February,19.73313964198836,0,Lakshadweep,112.62913620614808
Peas,Autumn,2020,March,10.25311903424162,0,Lakshadweep,129.8282551559212
Garlic,Summer,2020,November,37.23421605727743,1,West Bengal,32.150436055379885
Cucumber,Winter,2020,March,20.813163301744197,0,Karnataka,61.965192864562404
Peas,Monsoon,2020,February,14.948762326364715,1,Goa,86.66356297007422
Peas,Monsoon,2020,October,10.536916409293521,0,Karnataka,66.79243155766113
Okra,Autumn,2020,November,30.070139563350953,1,Rajasthan,40.85752006684555
Chilly,Spring,2020,January,16.85555395378404,1,Delhi,84.09119083497964
Pumpkin,Winter,2020,June,34.99348566157087,0,Chhattisgarh,99.86104627
Cauliflower,Spring,2020,February,18.663117445947435,0,Sikkim,176.86893512228298
Onion,Spring,2020,November,12.269575672815334,1,Jharkhand,25.57602303409471
Garlic,Winter,2020,June,37.09104447314459,1,Uttar Pradesh,194.63832140626593
Brinjal,Autumn,2020,August,28.816572855592664,1,Karnataka,94.03443001805329
